class,vec0,vec1,vec2,vec3,vec4,vec5,vec6,vec7,vec8,vec9,vec10,vec11,vec12,vec13,vec14,vec15,vec16,vec17,vec18,vec19,vec20,vec21,vec22,vec23,vec24,vec25,vec26,vec27,vec28,vec29,vec30,vec31,vec32,vec33,vec34,vec35,vec36,vec37,vec38,vec39,vec40,vec41,vec42,vec43,vec44,vec45,vec46,vec47,vec48,vec49
entertainment,-1.2589735,-4.9916997,-1.2403709,0.7368564,-0.3732571,-1.1255145,-3.0813289,1.1319983,-0.5822281,0.820103,-1.4536351,-0.30329496,-1.4392997,-0.075439334,-5.4278464,1.6728518,-2.027563,-1.3541452,-1.2671428,-0.59206426,0.19739878,-1.9738208,-2.5491283,-3.045543,1.5199603,-1.577309,0.700218,-1.3203654,1.0754011,1.3774917,0.28309467,0.5185997,-0.897558,-0.99892586,1.1151813,5.151695,0.2509211,-2.8514013,-0.5918326,-2.8245125,-2.23524,-4.931839,3.0216312,-0.15681964,-1.8777696,-1.7246702,0.23601256,-0.005004622,-1.9260262,4.0794973
entertainment,3.2272174,-1.168046,0.9330533,-1.3816952,-0.6325632,0.027146565,-1.5874722,-0.57319164,0.32454908,-1.7269324,0.5031951,1.2147889,1.0383934,-1.8661629,-1.7875863,0.5226179,0.94795024,-2.41619,-1.7760899,-0.6875289,-4.6456203,-0.43522584,-0.3500579,1.0243806,2.7662628,-1.339908,-3.5956829,-2.2303505,-2.0447257,-0.07285795,-0.99250376,-0.25427505,1.9406503,0.79524696,1.2608365,0.05702751,-0.6759321,1.0999333,2.0273416,1.4716783,1.0892092,-0.3067534,0.35235226,-0.23933777,0.07691198,1.5027865,-1.7297156,1.6225474,-0.86042553,1.1671919
entertainment,1.980528,-1.1572329,-0.27886158,0.33855772,0.03788835,-2.8356078,-0.28831562,0.3738166,-1.6953201,-1.3850398,1.0385941,1.0754063,-1.6308614,-1.2067481,-0.7869113,0.4678309,2.4646523,-3.8847399,-0.8123834,-0.4404981,-0.00053183653,0.019882562,-3.687351,0.14333537,3.094204,-0.7629968,-0.97456276,-1.1247036,-2.7453403,-0.71555257,-2.6214194,-0.037592206,-1.7702073,1.402511,-0.5209758,5.0649514,0.7989955,1.0573552,3.5788581,1.7088139,-0.96638566,0.29861194,1.0763425,-0.8546081,-1.1067393,0.8511716,-1.6722846,-0.5868687,0.69658804,4.154421
entertainment,-0.010043548,-1.2136046,-0.6731665,-0.26173186,0.017181309,-1.6910996,0.25643542,0.26390582,0.55391073,-2.759812,0.019355293,-0.9309425,1.166112,-0.3430654,-1.9544382,0.587131,1.9751176,-0.29300666,-1.7348869,-0.47463477,-0.20284589,1.3848604,-0.6455575,0.12760894,3.011047,-1.3536587,0.0812607,-2.8136754,0.5293091,0.96829164,0.30354917,-0.004668196,-2.479035,-0.40148082,1.3133541,3.0384595,-0.22756955,-0.12799136,2.634129,0.73812133,-1.4224604,-0.9079686,2.176398,-2.3685951,-0.6524458,1.3049492,0.20643106,0.8972596,-0.49741253,-0.16186078
entertainment,-0.5933784,-1.0114411,-0.4962605,-0.016192317,-1.6425774,-0.9275156,0.44227892,1.4340067,0.947102,-0.28209332,0.022988793,-0.64475507,-0.05000648,-0.030773249,-1.5951929,-0.23033702,0.4201412,-1.7373074,-0.5181057,-0.13733003,-0.9470988,-0.23762792,-0.3071683,-0.35833618,0.9403628,-3.0345185,-1.1597711,-2.5564253,-0.5413086,1.938697,-1.2325226,-0.6855547,0.43200853,0.13909267,1.0827454,1.3372455,-0.44189644,0.18615997,1.3067588,-1.09176,-1.6599303,1.2674705,0.39261553,-0.64497584,0.7252192,1.8478825,-1.3426907,0.58884645,-0.3213144,0.5037969
entertainment,1.17728,-0.7922381,-1.1279033,-0.48452094,0.79118544,-1.3715078,-0.8368533,1.6932214,0.9334932,-1.114229,0.45379496,-1.1454195,1.0916312,0.549611,-0.040020376,-0.0025532057,1.6599915,0.29096842,-1.2566904,0.4037449,1.1040361,-0.2552778,-1.8374331,0.5695649,0.41414303,-2.3110843,-2.0849977,-2.1261272,-1.3911805,0.44032672,0.83255833,-0.7318201,0.17273743,0.9854677,-0.1765014,2.7242424,-0.5387852,0.2126092,0.19547665,1.9949139,-0.61518466,0.024465466,0.30331704,-0.56740606,0.2965102,-2.0960958,-0.11669801,2.2953162,-1.3122444,1.2844634
entertainment,0.2683116,-1.040604,-0.2729265,2.9727125,0.07266975,-1.3881273,-0.9698113,1.1939416,0.42559344,-0.515282,-0.79824924,0.8643749,-0.6296851,0.6599013,-1.3929932,-0.5881526,1.1787866,-0.36269706,1.3523105,-1.4208754,-0.5935268,-2.4202762,-1.9750298,-0.41781086,2.1482742,-1.3759142,-3.821744,-1.983609,-1.2094063,1.5427017,-3.582564,1.4894696,-0.90574014,1.7522664,1.8975105,2.5161881,-0.70948607,0.12780428,0.5833314,-0.3240498,0.67193097,-0.67578566,2.3976986,-0.3539262,-0.98002297,0.2464702,-0.42505094,2.134006,2.262563,3.715161
entertainment,0.69299746,-2.337056,0.27602968,-0.16023532,-1.3232788,-1.2462962,-0.8423655,1.4614396,0.008974781,-1.5588423,-0.47283572,-0.49137685,-0.99307865,-0.674551,-1.7689406,-0.87252945,1.2714174,-1.6528252,-0.05835379,-0.3024047,0.8752978,0.7319598,-1.154986,-1.3764594,0.69601226,-2.950841,-1.1533734,-3.168702,-0.7007652,-0.15173292,1.5728929,1.9489652,-1.2992586,-1.5806191,1.2596956,4.150803,0.6046661,-1.3281517,1.3612134,-0.0045300764,-2.5242772,0.19805686,0.5336718,-0.84468305,-0.8587207,3.1272328,1.5698407,-0.0946254,0.5182246,0.5852805
entertainment,0.09056014,3.0133908,-2.621508,1.0510249,0.37997243,-0.5253404,-0.05255581,-0.48215762,1.6394894,-1.4336213,1.2445034,0.031904906,1.9714673,0.5396423,1.0587765,2.377849,0.8010366,-1.0576415,-1.7442317,-0.39244002,1.8910326,1.016583,-1.0954205,0.2680905,-0.1866585,-3.2987797,-1.5481896,-1.8817817,-0.813476,2.0302825,-0.21197787,1.5734175,-1.2042379,0.7387263,-1.4063717,1.5456549,-1.3105288,0.27460784,1.8967044,0.5781077,1.191049,0.1376375,1.6656704,-0.91831344,-0.19302556,1.542737,-2.9667861,1.2295082,-0.42734903,3.685341
entertainment,1.90899,-3.5773978,0.85731745,3.2578652,-0.5301059,-3.5133138,0.36792845,0.65102124,1.2525909,-2.1261134,2.6486351,0.66324896,1.3699422,1.0993536,-3.1740751,0.5977105,4.6388073,-4.0621023,-0.526113,-0.26048484,-3.3959708,-1.48615,-0.79845476,-2.0475688,2.8341348,-1.701512,-0.6704034,-4.3754745,1.2326093,-1.1216779,-1.8173637,-0.3466217,-1.2589642,1.0066336,1.8782214,0.92757344,0.22218347,-0.00018260162,-0.4677512,1.0479957,-2.3604836,2.1855936,0.99417394,-1.4056256,2.485509,-0.923634,-0.49300694,2.9287355,-0.47531316,2.5977392
entertainment,0.3560572,-1.7709644,-1.3659506,0.71764183,0.057761688,-1.6134228,-0.61511,2.0919628,1.4601731,1.7258638,1.6804508,-0.45918342,-0.18821803,0.27401027,-1.6565863,-1.1509852,0.40447068,-1.0172561,-0.808082,0.23289452,-1.2895784,0.6873604,-0.23534359,-1.4530848,0.7945273,-2.5172155,-1.197148,-1.680605,0.05496354,1.9106351,-0.7313882,0.64859754,-2.7324753,0.8320644,1.6643592,2.6863952,0.19083373,-0.09344536,3.0729122,-0.97367656,-2.3873801,0.43040368,-0.45422485,-1.9649565,0.38657907,1.990012,-0.6850414,0.17316133,0.7021968,1.7004791
entertainment,-1.3264273,-3.8478978,0.08012075,0.31507844,-2.8056865,-2.5372872,0.96177125,2.861996,-2.2928236,-1.7608095,0.5177334,-2.09813,0.8580078,-0.6461553,-3.082193,-1.010616,-0.27198482,-2.8174984,-1.9337928,-1.1835164,-0.76083,-0.28680974,-2.1819334,-1.0257885,2.985936,-2.3595738,-0.3340966,-3.6761913,-0.09544251,1.2486417,0.32024646,1.1266261,-3.1668272,0.7344218,2.0367177,3.9736032,0.37115312,1.9820175,2.0032527,1.1258621,-0.72964525,-1.2337942,0.2396902,-2.2128358,-2.8932123,0.30098724,1.3866584,0.088149406,-0.8282097,3.814504
entertainment,1.0167316,-0.11713956,-0.13847189,1.1358488,-0.34907982,-1.1994447,-0.4291344,0.6697251,-0.028657047,-2.2448463,-0.2351153,-0.88617504,0.6540406,-0.44493452,0.45738918,0.83254397,0.19024958,-1.5583714,-0.935716,-1.2412229,-0.05354164,-0.89531255,-2.086541,-1.4577278,1.5995688,-1.5571918,-2.0681028,-2.1643748,-0.52603096,1.7995828,-0.022924516,0.31021154,-0.18417194,-0.45681572,-0.9381291,1.5006627,-0.25007308,0.087359846,1.9051735,0.018802397,-0.7342529,0.7572948,0.0048604095,-0.75288993,-1.1631273,0.07037223,-1.7555214,-0.11457252,-0.108764604,0.6871096
entertainment,-0.63897836,-0.52590585,1.2145692,1.0716788,0.102672115,-0.49184182,-0.06738339,1.3500123,-1.2136399,-2.0925286,-0.543393,-1.2204385,0.2452042,0.81138337,-0.4974668,-0.37797746,-0.055990346,-2.0482056,0.47343537,-0.8916567,-1.8810117,0.2864681,-1.4186289,0.16052592,1.8267847,-2.252386,-1.0682435,-2.4759202,-1.7451451,1.3619752,-0.6434086,0.8724532,0.24735591,-0.6549855,-0.5762751,1.7900906,-0.20520434,-2.5301437,-0.60258514,0.790227,-1.6030736,0.69679904,0.9113972,-1.3850361,-2.1114943,0.07789873,-2.2156272,0.03813214,-0.75721014,1.4085962
entertainment,1.0363458,-0.49625605,-1.5840676,-1.6790098,0.5518756,-0.54812807,-0.7019291,0.8593227,-2.5669668,-1.878599,-1.3999317,-0.04047007,-0.102367826,-0.2874665,-0.25217372,-0.590173,-1.4966508,-0.14816278,0.25064632,0.63045526,-0.95095265,-0.038927782,-1.2967136,1.3055867,1.0279365,-2.3762982,0.02845968,-4.2377467,-0.98689413,2.0603068,-0.59281915,2.4333186,0.38607895,1.6754574,-0.9037042,4.974641,-1.0152647,-1.4307785,2.4570823,0.13614282,0.04961375,-1.864817,1.5331304,-0.5877555,-3.1214414,-0.7687337,-1.860952,-2.023571,-1.4007353,0.3432349
entertainment,0.5278,-1.1896422,1.2084607,0.5642798,0.006521838,-1.4715604,-0.27081558,1.1188732,-0.13393193,-0.37620205,-1.7443987,-1.4352145,-0.12556933,0.80096734,-1.6310503,-0.5148009,1.3318515,-2.0084922,-0.6484627,-0.17042942,-0.4952564,-0.29316345,-0.32793513,-0.1759411,1.6918449,-0.6782335,1.1643941,-3.6726336,-0.8559941,2.18698,1.0708983,-0.5220031,0.27472454,0.06557247,0.59303856,1.5730313,-0.06351378,-0.65181094,0.70326257,-0.05067567,-0.9622363,0.684037,0.9494021,-1.3369353,-2.083318,0.12754388,-0.06827139,-2.2557132,0.19869527,0.30207375
entertainment,0.13568684,-1.5984008,0.20431705,1.2094026,-0.074966826,1.4288434,-0.6755804,0.2806429,-0.61418587,0.3188568,0.04204196,-0.18341187,0.40293345,0.2439525,-0.5265529,-0.24440952,-0.82021564,-1.913994,-0.2682925,-1.0449005,-0.25915524,0.6774283,-0.23962551,0.65446335,-1.0993012,-4.2406583,-0.22308578,-2.8251178,0.3246487,1.297533,-2.2634802,4.2208047,2.1742969,-1.4839529,0.99406,-0.57165027,-1.4251308,-0.43926165,2.1829975,1.1327487,-2.3226047,-0.56975156,2.5187538,0.10427157,-0.22734559,1.9184693,-0.7032442,-0.22102556,-1.649944,2.9487164
entertainment,0.5011933,0.9535467,1.1188183,2.8755374,-0.6301316,-0.57640636,-0.76565415,1.26015,-0.972565,0.51346457,-1.421889,-2.4518006,0.96664363,-0.15647174,2.288193,0.5296119,3.5423365,-1.8497986,0.31139696,-1.2576443,-1.7264667,-0.32272997,0.3234196,1.6241478,2.0283496,-3.6968186,-2.6812487,-2.1640499,-1.0438265,0.21982303,-0.6217056,0.46720853,2.4758923,-0.33323136,-0.7652983,0.6802667,1.06716,-2.4064922,1.3439119,-0.6991017,-1.9522729,0.58386374,-1.9853134,-0.07886733,-1.7772967,2.2063558,-1.1626345,2.6826072,-1.0130095,1.1339767
entertainment,0.0036530679,-0.7680604,-1.8723552,-1.0624422,1.6038152,-0.13342816,0.7583147,0.029387541,0.5542665,-0.6067346,0.82981914,2.452269,0.120544,-1.719203,-2.6330762,0.34761277,2.2322543,-2.4229164,-2.0004995,-2.054619,-1.0286981,1.076613,0.07493121,-3.4016533,0.8154167,-3.991384,-1.5528041,-2.5363977,1.8937892,3.4877222,-0.8900074,0.63970464,-2.0345268,-0.42650557,2.3624468,2.6439464,0.504035,0.46199235,2.9552317,-0.4177545,-0.7349877,2.2432513,0.17809993,-0.7621634,-1.7110592,2.3995712,1.8189535,0.8560537,-1.7233138,3.0750914
entertainment,0.802178,-2.0840342,-0.82440364,0.83529216,-0.3420504,-0.97456753,0.75806063,1.8312562,-0.4310876,-1.6304039,0.8064037,0.67337257,0.7503066,-0.62807894,-2.1192985,0.57461643,0.21721798,-2.7319503,-1.234636,0.3827644,-0.44463664,1.0644159,-0.98148835,0.15282358,2.96808,-1.7818027,0.052969072,-2.040916,1.180525,2.6761465,-0.022326007,-0.06459196,-0.5716933,-1.774744,2.7871828,2.8640318,0.3516519,-0.16874754,2.0685418,-0.9126601,-0.92064816,1.0739762,-0.24098235,-0.047219336,0.9227761,1.6777762,-0.9831758,2.117921,0.038272634,2.2322671
entertainment,-0.4741765,-2.4510472,-1.6596264,-1.7224715,-2.7527301,-2.0221283,-2.3356388,0.06450924,-0.8820159,-2.0827093,2.1540415,0.61195666,0.42726028,-0.7342593,-3.893071,-0.28903344,-0.17236274,-4.3371677,-0.8509999,-2.317314,0.8032663,-0.30561474,0.08222732,-0.013149476,2.5533407,-4.5966916,0.23915422,-2.976383,-0.8490078,2.3616955,-0.24566315,0.22851866,-3.5513382,-1.3134372,3.2620838,4.207923,1.7477248,2.1027777,1.1459309,2.1757941,-0.30309758,-1.0936927,0.9145646,-0.85225755,0.9103844,0.016457144,-0.8293532,2.0088074,-1.7783906,3.0913148
entertainment,-2.5356672,-2.4832067,-1.7072228,2.1910563,-0.58553886,0.4646234,-1.1544452,0.4987377,2.5304441,-1.3944905,1.4801375,1.9254364,1.9155642,-1.3649794,-6.011413,2.0866914,0.092290156,-2.715821,-1.5446202,-2.1390488,-3.127766,-3.981714,0.76618356,-0.04185167,3.4006283,-2.0917876,-2.8523657,-0.21326973,4.7255816,1.6213626,-1.1228286,-1.4557284,-4.0706067,-1.0906909,2.7419543,2.0186727,-1.924534,2.0132604,1.4516748,-0.2212282,-0.13046102,0.8204788,-0.19172631,-0.048136223,-0.34808585,1.9217716,-0.48635763,2.8900976,-1.7905302,1.5135667
entertainment,2.577953,-1.7448211,0.5786854,2.5048141,-0.44634354,-0.05944881,1.2000655,1.9741926,0.43333083,-2.3285503,-0.7437723,1.9203025,-1.3386973,-0.60460126,-3.378068,0.8188508,0.6367295,0.034898613,-0.7492721,0.18244933,1.4864231,-0.008049439,1.2556775,0.36342475,1.4174768,-0.05238094,1.1099384,-0.09314441,-4.0588202,2.2704117,-0.3771304,0.037774134,-1.2380364,-1.0376467,0.4715231,1.395998,1.520587,0.7070666,0.94498956,1.1345047,-1.365174,0.47500145,2.2687697,0.13260141,-0.7510854,-0.7614372,-0.34003556,3.0015495,-1.0344216,0.059305266
entertainment,-0.69698495,-1.5422877,-2.6036942,-0.81242144,0.54329634,-2.0395153,2.1975715,0.26383382,0.75590575,-1.6633885,0.070880696,-0.8059939,-0.8592167,-0.8819754,-1.1616337,1.299697,1.438344,-1.9111174,0.07155227,-0.90897614,-0.15724193,1.5937353,0.5109295,-0.8254541,-0.022698801,-3.5384834,-1.8496337,-1.5440236,0.70534635,1.166055,-1.2866143,0.8093846,-1.7904224,-0.7335765,0.14497378,3.3321695,1.8449042,-0.23029733,3.682105,1.2265666,-2.852232,0.97659975,-0.9843876,-0.94516546,-1.0835694,0.66861343,1.3383092,-0.7739952,-1.7893668,1.0177325
entertainment,0.5576398,-0.6920109,-0.011714199,0.07376609,0.6866683,-1.2449208,-0.38431233,2.5014038,2.3393664,-2.074888,0.6067765,-1.3498732,1.1331356,-0.4867475,-2.0917983,1.5502907,0.15545273,-0.79036975,-1.2418709,0.9087586,0.8567194,-0.30975398,-2.095029,-1.6556816,0.44178477,-1.0873723,-1.3627117,-1.278757,-1.2518206,0.8344139,0.5993713,-0.29917982,-1.8690404,0.056585528,0.15165621,1.8836614,-1.009507,-0.6742198,1.4695132,2.150737,-1.5209395,0.46466783,-0.49369335,-2.6155472,1.3490288,2.0744884,-0.42712772,2.0040255,-1.6531211,0.29444638
entertainment,-0.14567964,-0.08526221,-1.355319,-3.4054935,0.9873422,-0.795575,-0.52232265,2.140916,-1.8138621,-1.8663555,-1.1645056,0.39123476,-0.8161144,-1.2636671,-1.8984221,0.7315188,-0.026119305,-0.28766257,-0.61548436,2.894883,-1.4409283,0.6183,0.7919976,0.14927873,1.9329058,-1.5838357,-2.2674713,-2.4817483,-1.8993462,3.204474,-1.1734762,-0.5805568,-0.7243403,-1.7610364,0.0063175214,2.6715689,-1.4287459,2.0860553,2.6581612,-0.06480054,-2.1608925,-0.2386153,3.3413093,-0.84936726,0.22320363,1.5509716,0.41338816,1.5503324,-1.1173362,1.1444591
entertainment,-0.45550752,-0.2523715,-0.969995,0.7132497,0.4666039,-1.233433,-1.7368612,1.2011099,0.53878707,-3.3206785,0.14427112,-0.33161598,0.097429834,-0.45821625,-2.62009,0.42210066,2.2882695,-2.0621817,-0.9378494,0.65194684,-0.16226874,-0.6420852,-0.95982295,-0.07411684,2.2155876,-1.9879485,-1.8073789,-1.9319044,0.12648751,1.6648245,2.2390501,-0.90330994,-1.4775339,1.0752114,1.7783095,2.317897,-0.5568182,-0.4703721,0.8008688,1.127275,-1.4594542,0.92750686,-0.05150801,0.76379615,-0.35075375,2.0218322,-0.75387514,1.1946138,-2.228201,-0.51800364
entertainment,-1.111973,-0.20621341,-0.71159804,0.8865318,-1.471601,-1.2531828,-0.16250917,1.0203774,-0.4220258,-1.196875,0.5773136,-1.2888743,0.026428292,-1.3372767,-2.4168231,0.34171817,0.78597784,-1.8621936,0.30032873,-1.0613574,-0.09606153,0.7788049,0.22835307,-0.16697392,2.0708666,-3.2228808,-0.14884625,-2.2555282,-0.36365995,1.5716007,0.4121695,0.47424844,-0.5270878,-0.5607942,1.8784401,2.2906287,-0.48817122,-1.2281274,1.6595638,-0.38155735,-1.8163447,1.628914,0.36618775,-0.01545171,-0.31234655,1.1140432,0.30673498,1.9464852,-1.1615173,1.9276352
entertainment,1.1210998,-1.8577371,-0.881114,-0.19982044,0.67138374,-1.2046244,1.8081806,1.2543973,-1.1261263,-1.0446149,0.22625086,-0.60555786,-1.3993236,-1.9604315,-1.7649465,1.3214623,1.4288213,0.42754945,-0.64296025,-0.26250535,-0.6479155,-0.9447617,-1.532443,-1.1595846,1.4235593,-2.6825166,-0.4277954,-2.2825973,0.5519232,-0.51446515,0.40084353,1.2420712,-1.4480534,0.7033196,0.8016867,4.2796345,0.39052683,-0.9391838,-0.73539793,1.8620633,-2.0003524,-0.87418807,2.199782,-1.2749268,-0.4623277,-1.0039649,-0.57873106,0.9610839,-1.1560122,1.6040171
entertainment,-0.13060983,-0.07805674,-1.6095747,0.63521487,0.07657654,-2.938045,-0.059433166,2.8895903,-1.3626324,-3.0069113,-1.4377942,-1.3122355,2.4824677,0.5933062,-0.526344,-0.35251662,0.40800503,-1.0685256,1.2733574,0.86410075,-1.2380141,-0.25707936,-1.4483889,-0.17087162,3.0859559,-1.4635905,-3.3816502,-2.713689,-1.3984866,1.8882776,-0.14109313,0.0521362,-0.3257016,-0.84195644,-0.8309096,3.0135183,-0.97263676,-0.7832517,1.8237067,1.4010164,-1.4072194,-1.3144629,0.15358332,-0.58599395,-1.7235017,2.2727296,-0.729011,-0.54556596,-0.6094611,0.79732245
entertainment,-1.5996888,-1.2440931,-2.6551106,-0.13833258,0.44345504,-0.7937724,0.66263545,1.7141227,1.8192984,-0.32949126,-0.24043538,0.19113788,-0.91190886,-1.6494737,-2.0475562,0.2898067,0.5346277,-0.77171826,0.69702125,-0.57069135,-1.2747482,-0.37454027,-0.32768193,0.82984895,1.3213315,-1.9588842,-2.4162498,-3.536669,-1.8804832,1.762699,-0.12288056,0.68358386,-0.69110954,-2.2057776,1.2465085,2.7073417,-0.018443149,-1.5500203,1.9903724,0.2502478,-1.92496,1.0868453,-0.042518254,-0.55005884,0.048053842,-0.19210257,-0.6563886,1.3645513,-1.5155871,2.0450191
entertainment,-1.9465696,-0.34885272,-1.0040535,-1.0943125,0.092285,0.2385789,-1.6164864,2.517542,3.8576286,-3.5072296,0.4017264,-0.072086774,2.4679818,-0.092934966,-0.9812971,0.024991846,0.2090718,-0.05036502,-1.7292465,2.7008982,0.1312736,-2.1531081,-2.354897,-0.7715075,1.6549726,-2.1275842,-1.9775221,-2.6607394,-1.4098731,-0.40003642,1.400263,-0.36662626,-1.8298684,-0.7696547,0.9954673,1.9711833,-1.7387706,-1.2782758,3.0643492,0.9850776,-1.7023824,2.3321738,2.1428528,-2.7579222,0.22296967,3.5573614,-0.72638565,1.5592208,-1.2449957,-0.34379414
entertainment,1.0293058,-1.4812167,-0.053304892,0.38124695,-0.54809743,-1.5365568,-2.559008,0.7131189,-0.8335781,-1.3013692,-0.6109599,0.36701074,0.08465427,-0.09512609,-3.4349623,-0.88544303,0.33410415,-1.4932016,-0.964184,-0.8296109,-2.277762,0.7232435,-0.5459693,-0.64312303,0.6291722,-2.1494935,-1.4194539,-2.48252,0.39960906,1.9414021,-0.729434,0.36994195,-1.86683,-0.15473431,1.5175675,2.896625,0.5500745,-0.836647,1.3495563,-0.62130755,-1.3172251,1.1911933,0.66555446,-1.1034606,-0.55117786,0.734076,0.4531853,-0.60812634,-0.5901372,0.73859537
entertainment,-0.176597,-0.8572291,-0.037288483,-0.59776753,-0.065105684,-0.28723943,-0.68035454,2.1764894,0.8271945,0.24136674,-0.2618059,-1.0715505,-1.2452793,-1.049427,-2.4702256,1.6959153,0.11920139,-0.48888674,0.4563819,0.63389164,-1.0027466,0.4191901,0.047273565,-0.03215747,-0.4426517,-1.8238671,-1.6272688,-3.0614138,-0.63300514,0.67794704,0.12713145,0.00523004,-0.5233822,-0.72543764,3.0066428,0.13048974,-1.0157936,-0.0669162,1.9754442,0.4079805,-2.8141682,-0.21530844,0.4910709,-0.53493536,1.0419108,1.8505899,-0.81590074,0.40507928,-1.1037506,1.6352228
entertainment,0.96463484,-1.639217,0.26550332,-0.33606505,-0.45220187,-1.6888946,-0.3778059,1.3104087,0.47164425,-0.7961505,-0.05743537,-1.1672282,-1.2665299,-0.23335591,-1.3547213,0.19449368,-0.5062655,-2.6592126,-0.25138587,1.0401438,-0.1776611,0.24224618,-1.4287317,0.9319887,1.5398116,-2.8549342,-0.68764967,-2.538078,-0.8506581,0.6535273,-2.234288,0.21361881,-1.5220249,0.07100657,0.5336472,2.291645,-1.6119511,0.87126523,1.0136338,-0.525272,-1.603752,0.21277994,1.0419072,-2.5621765,-1.3143975,0.5339504,0.41574466,0.5784606,1.4756399,1.5125455
entertainment,-0.75931996,-1.381333,-0.6693504,-0.33167875,0.0086332355,-0.30660793,-0.5537979,2.158729,1.2083188,-0.64871997,0.47253707,-1.0357746,-0.4149279,-1.5458231,-2.1633592,-0.56145644,1.1962895,-0.8461077,1.782238,0.12328412,1.2411469,-0.62599415,0.60934573,-1.1058925,0.89420706,-3.2979066,-1.1559432,-3.8245323,-1.3184949,1.7592391,0.8231292,0.27541965,-1.0523652,-1.8683267,0.0076049482,1.8860732,-0.23763701,-0.39110583,2.4803352,-0.11241327,-1.8628359,0.57204634,-0.06400399,-0.18335198,-1.4351038,0.17131881,0.036417987,1.1695251,-1.7242718,0.35774526
entertainment,1.1669966,-0.33387467,0.30006722,-0.403375,0.30521157,-1.336409,-0.21024501,1.6223993,0.3720562,-0.69219464,-0.40281355,-0.37220463,0.2388361,0.19482486,-0.20627531,-0.07820359,0.59865355,-1.625042,-0.4402362,-0.46052465,-0.45829922,0.7739543,-0.79436225,-2.4070482,2.193722,-1.5952083,-2.6501215,-2.4782832,-1.2063173,2.135201,-1.0216671,0.084881335,-0.43221375,-1.3150473,0.7622909,2.2148068,0.2752152,-0.83566844,2.653691,0.06681871,-2.4127147,-0.65130514,-0.14552389,-2.0654488,-0.6991685,1.7456521,-0.9357386,-0.5078232,-1.0670772,0.7686188
entertainment,-0.526224,-2.6231742,1.6655196,0.7741384,-0.38794744,0.3831449,-0.7774764,0.7651866,1.5251132,-0.3834132,-0.75731647,-0.7213203,-0.6229296,-2.7075105,-2.2798495,0.6859193,-0.38933504,-3.4592621,-1.2137862,-0.70912766,1.365429,-1.004965,-1.1995208,-1.1342019,1.3195995,-1.2062657,-0.713358,-0.06592555,-0.83041567,-0.15387003,-0.006871144,-0.93459964,-0.45596865,-0.7547373,1.2862458,2.0182672,0.10992171,0.060522787,1.058097,-0.95870155,-1.4495438,-0.5557722,0.32030243,-0.0069309594,-1.346456,0.8620196,0.48223534,2.5313468,-2.2548337,0.8285392
entertainment,1.5871273,-1.8807949,1.710268,0.26533663,-0.6767832,-0.64913744,0.6241109,-0.24448685,-0.090521544,-0.84859854,-0.72941875,-0.745193,0.10017565,-0.18408962,-0.564471,-0.32059312,1.707459,-0.640536,0.40903765,-2.0889409,0.6708271,-0.07763487,-0.92184335,-0.3727211,3.1803656,-2.0055022,-0.6996385,-3.1447253,-1.8214921,1.64976,0.16177739,0.33738697,-1.0017452,-0.45477238,0.79108113,2.1228619,0.6050076,0.97846,1.8084471,0.48744696,-1.2489618,0.70396554,0.910168,-0.23894443,0.10156996,0.021615874,-1.4645112,0.843029,-1.5598695,1.1104339
entertainment,1.4911485,-1.9030802,-0.41648453,0.5398287,-1.1292475,-0.8167536,0.4729519,-0.12728202,-1.1576223,-1.0378654,-0.8775296,-2.9250436,-0.1032393,0.8602677,-0.2925254,-1.441423,1.6712583,-2.5444381,1.0068063,-0.8019408,-1.2154647,-0.4012659,-0.74523914,0.9208204,0.71437705,-0.34753186,-0.14608452,-2.1561098,0.58110374,1.728717,-0.05845283,-0.10245849,0.07979466,-0.43368047,0.08637348,1.7234541,-1.2259188,0.8148713,1.6176068,0.9128028,-2.1892736,-1.2884945,0.93848735,-2.542417,-0.8083133,0.7115371,-1.5860311,0.1155631,-0.29957122,0.8301643
entertainment,3.6301384,-2.418062,0.41234884,3.120082,1.3978372,-0.60188836,-0.23344307,0.62462825,-0.5906529,-1.8394525,0.2702582,1.4734926,-0.80827487,0.17544158,-1.8128196,-1.0158617,0.73454756,0.0858649,1.5138541,-1.788648,-0.070172854,-0.17714871,-1.5038636,0.41776833,1.2766519,-0.76203805,0.09934926,-1.5968043,-1.9963117,1.8715029,-0.82893336,-0.16025718,0.21767114,0.38034132,0.77708256,1.0396346,2.0083842,0.21579559,-0.15831761,2.453721,0.031616345,0.01970463,2.8153856,-0.51931137,-1.4854251,0.9440972,-0.812421,3.2977338,-0.7775446,0.22321925
entertainment,-1.4108913,-1.741679,0.30575368,-1.5648105,-1.471974,-0.14722481,1.2947857,2.5452597,-0.090829775,-3.1616414,-1.8973484,-0.23389713,-1.676045,-0.46818948,-1.0910138,0.40666685,0.16750142,-3.3388045,0.26437932,-0.30637148,-0.5376496,0.71169406,-1.3700837,-1.7998197,1.2404474,-2.0871065,-1.0050138,-6.976766,0.14989029,2.3746452,-0.5409763,1.0635664,0.362247,0.09627793,-0.26330754,2.002266,0.9561554,-2.5168884,0.0898093,1.0456476,-1.2670788,-0.63395375,1.6584455,-0.9111047,-1.3492688,0.88731426,-1.1466236,0.05986365,-1.8012621,0.82995194
