class,vec0,vec1,vec2,vec3,vec4,vec5,vec6,vec7,vec8,vec9,vec10,vec11,vec12,vec13,vec14,vec15,vec16,vec17,vec18,vec19,vec20,vec21,vec22,vec23,vec24,vec25,vec26,vec27,vec28,vec29,vec30,vec31,vec32,vec33,vec34,vec35,vec36,vec37,vec38,vec39,vec40,vec41,vec42,vec43,vec44,vec45,vec46,vec47,vec48,vec49
politics,-1.5573006,-0.29003358,1.1166939,-1.9254053,0.7916019,1.0316825,-0.1610174,2.033174,-0.017237809,-0.31796834,-0.10429451,-0.61863405,-0.17205732,1.1616338,0.09178978,1.6331706,-1.2918025,0.17415749,-0.15446302,0.1260005,-0.7808993,-0.2939896,-0.25359434,-0.91838133,0.7526321,1.1007384,1.9370494,1.363674,0.5638885,1.2536055,-1.3990593,0.31609926,0.33340412,-0.13505325,0.17300907,-0.47306302,-0.05999597,-0.1585787,1.1318502,1.3028352,0.61652094,-0.97717905,0.35786596,0.28150734,0.75691533,-0.73376787,1.5396209,-1.1956003,-0.4063725,-0.3548453
politics,-1.2100084,-1.4006181,-0.5711472,0.92824835,1.5820987,1.8273,1.4618825,0.66949594,-0.06706964,1.1356546,-0.7241764,-1.6407424,0.21766356,-0.24513188,-0.9048201,-0.35244453,-0.67452526,1.9680848,0.7547558,0.6469505,0.23716106,-2.3241866,-0.8179106,-2.218825,-0.30809996,0.86920834,2.1304724,1.0611591,-0.17986397,2.418527,-1.6286948,-0.97698206,-0.699324,0.7428982,-0.1586413,1.4569547,1.5791795,2.745441,0.87126315,3.677506,0.7540842,-0.36750096,-0.34880775,1.2250037,-2.934094,-0.17292076,-0.51713604,-1.3448129,0.64031935,0.6407819
politics,0.8695999,-1.5388283,-0.3850563,0.029881904,0.5402861,0.4676113,0.97180104,0.91084343,1.2923498,-0.18209375,0.99502975,-1.7081227,0.24592513,0.44990042,-0.8685816,2.2239792,-1.7670965,1.1401188,-0.2724214,1.4104106,-1.8936152,1.1861106,-0.5980726,-0.2099192,0.13520783,0.70958155,2.6083193,2.3947947,0.72612643,0.16743991,-0.42929852,0.45417458,-1.4346269,-0.085972875,-1.1503727,0.6700203,-1.0113918,-0.23936507,0.9706352,-0.86492467,0.41081646,0.26411438,-0.13299209,-1.4497838,2.2037556,-0.20279405,-0.30349562,-0.5211046,-0.6704227,1.5628994
politics,0.019905062,1.6052415,-0.8560272,0.119081445,0.62549514,0.8922095,-0.58448297,0.11846175,-0.039900817,0.8335062,-0.61546,-0.16104956,1.1121612,0.707244,-0.6365521,0.9611119,-0.30406058,0.56673634,0.44069552,0.58748823,-0.111992165,-1.0401388,-0.43269137,-1.6639042,-0.85490495,1.923352,1.308133,1.1051131,0.20066553,0.23864552,-1.1586072,-1.0122848,1.1396269,-0.2787993,0.91033554,-0.38746712,1.4745779,-0.005087468,0.35420987,1.4477996,1.2526256,0.04369665,-1.2180289,-0.5422149,-0.76840174,-0.2421702,1.8609259,-1.0244337,0.1266587,0.070801355
politics,-1.7277123,-0.5896289,1.3371167,-0.1221919,0.110332124,1.032563,0.547858,1.6493952,-1.0082123,0.039382905,-1.5695982,-2.6528866,-0.58124787,-0.3846965,-0.11223587,1.1978327,-1.6016889,1.7502731,1.0751963,-0.5759361,0.09772315,-1.4508786,0.14363877,0.09540623,-0.96201426,0.49960032,1.7328458,0.7822238,0.56530684,0.57728094,-0.62392217,0.25920698,-0.9749061,-0.7230501,0.94704074,-0.8098222,0.5874754,0.32470357,0.9684584,0.49550813,1.7052445,0.35761803,0.09401311,0.5562387,-0.13328026,-2.0257149,-0.31982157,0.93980443,-1.083755,0.12502527
politics,-0.62208545,-1.0055418,-0.3124122,-0.83049345,0.900871,0.47156182,-0.82298446,1.0148798,-0.3664341,-0.9814768,-0.79808146,-0.25700155,-0.06878712,0.5108482,-1.5504425,-0.15845871,-0.46319973,0.67283773,0.29290852,-0.28764203,0.30620039,-0.7748929,-0.7720704,-0.28720087,-1.1993282,1.1083063,1.9698174,2.9032454,-0.6786334,-0.52345395,-1.5831192,-0.9431855,-0.68982196,-0.663471,1.3301442,-0.13936666,0.3715921,0.11776609,1.3755329,1.2366911,0.034691755,-1.5155121,-1.167723,0.25074193,-1.792694,-0.19985886,0.5600717,-0.5696197,0.003533472,0.4048468
politics,-1.0892311,0.03915493,-0.9023123,0.0118328445,1.0172595,1.0526448,0.6304883,0.9354499,1.5504785,-0.12707351,0.8305765,-1.1715041,-0.37422675,-0.9243248,-2.021218,-0.20522216,-1.4098597,1.5467234,0.3009763,0.22156048,0.43979022,-0.2931488,-0.19096518,-2.0930192,-0.10985751,1.9149492,0.9895654,1.556855,1.2913275,0.025323857,-1.583142,-1.0376592,-0.113175474,0.25597936,0.9071,0.5997671,-0.17310537,0.6553692,0.6699253,1.4695973,0.878343,-0.06803537,0.16240011,-2.1012583,-1.1257724,-0.5134781,-0.06434695,-1.2920983,-0.19564371,0.71271193
politics,0.25822014,0.8465779,-1.0569216,0.50850695,1.86055,0.5422234,0.8670878,1.0557851,0.24913292,-1.068381,-0.6732373,-1.4983348,0.5295128,-0.94786733,-1.5871084,1.1162039,-2.7038925,1.0231782,1.6792763,-0.22495028,0.44489178,-0.5499074,-0.32001212,-1.2793674,-1.3448567,0.36294115,2.02336,2.2915406,1.8865842,-0.21560338,-1.3568392,-0.34394154,-0.29914847,-0.61859465,1.0849612,-0.09166127,-0.11477093,0.45420086,1.0916438,0.6372145,0.5522039,-0.5088968,-0.10718144,-1.4301765,-1.4027902,0.37337244,-1.0100491,-0.52043027,0.7352272,0.15800048
sport,-0.98126674,1.4102753,-0.46169767,1.684403,-0.24095128,2.6271741,-1.1742423,0.92898744,-0.6826764,-0.67113745,1.6449809,-1.4193245,-0.5745477,1.62896,-1.6386979,0.65138483,0.022565244,-1.2058238,-1.2718291,0.08952971,-1.5165784,-0.13072918,-0.33587646,0.28574145,-1.115224,0.14443779,2.306295,-0.06522258,0.2864967,0.16152434,-1.0845786,-2.6366658,-0.4646105,0.9971356,1.1932762,0.21099529,0.5554384,0.6640259,0.23741214,-0.82040524,-0.4563015,-1.0345777,-0.8225309,-1.0368956,0.94752806,0.2444138,0.66413933,-0.20114368,0.33294746,-1.7038044
sport,-0.5356635,-0.09516353,0.3131489,1.1820261,-0.016969139,0.97626865,0.48691487,1.9914215,0.12654144,0.075085975,1.1654137,-2.2962027,0.25094667,0.6936373,-1.5371242,0.41384232,0.2995153,-0.3119326,-1.519168,0.6499554,-1.3783036,0.6294944,-0.043290224,0.107527174,0.41940758,0.23796289,1.4964892,0.20553456,-0.53901416,0.59903675,-1.0362129,-0.83056116,-1.125639,-0.5203469,0.12738244,-0.2720744,-0.2743778,0.75108135,2.1355603,-0.22447886,0.9708246,0.06792338,0.16044435,-0.86942875,1.2892727,0.31898335,0.686568,-0.28711763,-0.78403664,0.0399526
sport,0.37097213,0.6479829,0.34124672,1.104702,-0.9221452,0.9502218,-2.085199,2.3793776,-1.2545117,-1.6518086,2.2473178,-1.9099839,0.0030825168,0.4934864,-1.4906307,0.27609533,-0.8441423,-1.5519527,-0.8117252,-0.678064,-1.4400694,-0.4900398,0.56248367,0.32882524,-1.146689,0.3118815,3.1361718,1.2244425,-0.22970605,-0.84954154,-1.4200251,-2.5538275,-0.76969117,2.2469902,2.0443106,-0.34932905,1.1847119,2.2564766,1.769189,1.2172645,0.41407028,-0.39141366,-0.44755644,1.7139308,0.96994746,1.146502,-0.4604596,-0.21707216,-0.31369475,-2.263376
sport,-0.7635157,2.2415044,0.31893784,0.9969754,0.01311438,-0.8026596,0.6471561,1.1490481,-0.0884967,-1.5537145,0.4717821,-1.519639,0.6314843,-0.032943375,-0.9931721,0.13663372,-0.94052917,0.3586803,0.8234984,-0.7760052,-1.3316424,-0.8310438,-0.3354718,0.77876693,-0.75561047,0.32640025,2.3455145,0.29586205,0.8998837,-0.79824543,-0.5854749,-0.43864265,1.4147812,-0.43611515,-1.3587557,0.58425164,-0.41610584,0.45034543,1.6098781,0.3750784,1.3500922,-1.4685723,-0.10965239,-1.859733,0.88099724,-0.8679194,0.6408087,0.4508346,-0.6205483,0.23198476
sport,-0.15153766,0.8007612,-0.15030915,0.6473181,-0.55494106,1.5854967,-0.5549787,1.6716014,-0.36708772,-0.1799653,1.4762124,-1.7888738,-0.0026909488,0.61873126,-1.3202584,1.2744575,-0.650548,-1.2091739,-1.6740779,-0.06236415,-0.9059539,0.341649,-0.06292515,0.3893372,-0.9626813,-0.5761612,1.5495944,0.37190896,0.07114914,-0.02273834,-0.8900836,-1.5638636,-1.3676465,0.6692774,2.4487572,-0.029930776,0.70699054,1.6256924,0.28802785,1.666246,-0.10224921,-0.29167235,-1.1390005,-0.6698644,-0.14419495,0.5343821,1.4991424,-0.3202882,-0.34492427,-1.3772743
sport,-0.14980642,0.7337987,0.022579718,1.0612772,-0.30128255,1.1990064,-1.2976118,1.0060211,-0.34673017,-0.009669999,0.39769343,-0.9733335,-0.33071122,1.1489284,-0.509775,1.0971011,-0.8579365,-0.5541635,-0.52890235,0.5898258,-1.0953734,-0.36607015,-0.12008972,0.047765058,-0.4953829,0.8584663,1.9620337,-0.48477417,-0.2527895,0.33129835,-1.2018808,-1.2441915,-0.19519758,0.1219415,1.3339618,-0.2078043,0.08157373,1.4073902,1.0571272,0.8742743,0.21856064,-0.5631891,-0.7080955,0.046100017,0.2012761,-0.1703635,0.8498398,-0.03288317,0.3902401,-1.2097534
sport,-0.6888754,0.2873783,0.36633733,0.969182,0.20861511,0.9176154,0.58847487,0.78663296,-0.07435139,0.25260225,0.9439476,-1.6982809,-0.44881564,1.0835758,-1.2252938,0.5121679,0.31052926,-0.9561397,-0.88993555,1.1202694,-1.4697118,0.42635226,0.8014306,-0.12224491,-0.8761227,0.37322795,2.0149221,-0.17095856,-0.98135936,0.8391329,-1.4414932,-0.8007335,-0.483162,0.31571037,0.39085835,-0.25428385,0.1428627,1.4051385,1.2325349,0.07736784,0.9316826,-0.79295594,-0.64910924,-0.19693312,0.77643746,0.08331633,0.5035972,0.0513074,-0.6867133,-0.7305417
sport,-1.1979123,1.3155131,-0.33452356,1.6580445,-0.93351597,2.0539336,0.12317915,0.9180807,-1.1614817,0.3620273,0.52534205,-3.2608907,-1.311301,2.6108084,-1.9233494,1.2810695,0.38235348,-0.47492152,-0.54467356,0.007551557,-0.5398845,-0.15988123,1.2170129,-0.43359223,-1.4742321,-1.1519221,1.7384542,-0.037068576,-0.7742465,0.72790396,-1.5997593,-0.98368883,-0.34168664,1.0400648,0.23889704,1.498086,0.15643685,-0.41587046,0.627006,0.71146977,0.7841517,-0.53716,-0.7646925,0.83155125,1.7636558,0.09482762,0.8911716,-0.1650567,0.15715344,-0.14621906
sport,-0.15124737,1.0503633,0.04674189,2.1777425,-0.9258986,1.4378543,-1.4418231,1.1892307,-0.7081365,0.55416304,0.98886675,-3.0092597,-0.59688234,1.0532999,-1.8406879,0.94424844,-1.2539468,-2.2042544,-1.4083242,0.050612792,-1.5675145,0.94666404,-0.22821833,0.2795586,-1.0831943,-0.2322499,1.9273834,-0.8572437,-1.0549517,-0.16469684,-1.4308825,-2.3678188,-0.44522905,0.06373097,2.929699,0.17696656,1.1039153,1.678592,1.5734888,0.22161211,-0.27984586,0.3795389,-1.609775,-0.120789535,-1.0346446,0.65774214,1.7639347,0.5607377,0.22940114,-1.6778878
sport,0.8005775,1.3303765,0.7330058,1.8531457,-0.7218804,2.270225,-0.27993047,2.084363,-1.2463264,-0.12547866,0.83061576,-3.2213767,0.18351163,0.2736571,-0.07424303,0.62243444,-1.173986,-0.7815668,-0.46027333,0.06637866,-0.56301457,-0.11240087,-0.07108876,0.09107398,-0.2675838,0.8482902,2.3126278,0.6105974,-1.0609452,-0.6948056,-0.8185894,-2.778611,-0.8094768,0.70285684,0.4559691,0.5750656,0.75238305,0.43969968,1.6256166,0.6917998,0.5228586,-0.21308598,-0.6671828,-0.6950459,-0.008882784,0.3210357,0.32602432,0.76196337,1.18506,-0.67956954
sport,0.009585143,1.3002007,0.53919023,2.183309,-1.1934181,1.307689,-0.5737796,2.8299918,-0.8908479,-0.57102674,0.35551608,-2.645475,-0.2742694,0.830565,-1.5606725,1.4451456,0.279358,-1.3909965,-0.12979455,-0.031828195,-0.35537443,-0.93278843,-0.4791014,0.8113921,-0.64447004,0.47482485,1.1946291,1.0235802,-0.6000519,0.47787648,-0.6985562,-1.01859,-0.7691688,0.03471162,-0.98144287,-0.7252554,-0.22184038,0.0835714,1.6857319,-0.5366292,1.2871886,-0.33932298,-0.06877007,-0.51971835,1.464621,0.042886585,0.10897121,0.4773667,-0.47062036,-0.4324581
sport,-0.31100664,1.2667769,-0.34599695,1.3428193,-0.18942676,2.254713,-0.44817737,0.5222342,-1.5798943,0.19304024,1.0159234,-1.5529475,-0.1483482,1.406992,-1.0602088,0.92296576,-1.0760474,0.49573565,-1.3748529,0.20023651,0.4299587,-0.71661615,-0.21957405,-0.24359114,-1.3389155,1.03196,1.3902948,0.9650658,-2.5278316,-0.6477979,-1.3412182,-1.8189037,-1.4040486,1.1176535,0.33754176,-0.4105285,1.3386301,0.6026051,2.3418722,1.1997507,0.5245644,0.21720673,-1.3213211,-0.21281934,0.08595877,0.51453894,0.6350532,-0.18664414,0.62412673,-1.5582274
sport,-1.811305,1.590972,1.5528604,2.0004358,-0.62925524,0.9235021,-1.2977847,3.0017943,-0.5856465,-0.9402982,0.64296806,-2.8976166,-2.1722755,1.7117507,-1.1827719,2.2032673,-1.1734132,-2.0728068,-0.037475266,-0.17028858,-1.5836927,0.16931666,0.56304526,0.68713754,-2.040321,0.30742612,1.5009266,0.8656863,-0.76569223,1.7030227,-2.191129,-1.3867326,-0.79768443,-0.6773737,-1.6035379,-0.08526021,-0.90463096,-0.10681742,1.3616221,-0.15265699,1.2501874,-1.6807331,-0.5921023,-0.06542582,1.4072344,-0.1695717,1.0139285,0.006169939,0.011247111,-0.9480513
sport,-0.60969216,-0.48633066,0.7761576,1.85145,-0.69085175,1.4534533,-0.22387145,0.99952996,-0.09464328,-1.0539609,0.91367495,-1.7216613,-0.51061225,0.20493165,-2.0436878,1.6858208,0.7184819,-1.3444101,-0.04419193,-0.012268947,0.38371074,-1.6377378,0.10771374,-0.62022173,-0.6041605,0.036732618,3.1364727,1.1138968,-1.0881315,-0.069910064,-2.493912,-3.1797566,-1.4208668,1.6733443,1.9467112,0.50897384,0.7763772,0.56015885,1.4399548,1.1091115,0.041293133,-0.9500615,-1.4393923,1.3393954,-0.46680692,0.7106343,-1.1455349,-1.651971,0.5480032,-1.9534696
sport,-0.44689646,0.40944797,-0.6131879,1.9061853,0.08838454,1.2011002,-0.29353842,0.77481,0.6926508,-0.68699294,0.2915808,-1.1275626,0.7137301,0.52134633,-0.38506818,0.36023825,0.35415992,0.15068746,0.19211218,-0.67542684,-1.6434525,0.6724033,0.10575378,-0.50263554,-1.3651224,0.059219223,1.1537187,0.23886988,0.17138992,-1.491508,-0.21542542,-1.8097783,-0.081245065,-0.62430996,-0.19682722,-0.93434924,0.76407284,-0.025720594,0.8595678,-0.6106931,1.3551996,-1.8939999,-0.35349107,-2.722889,0.27645132,0.25585076,0.23289087,-0.045592614,0.112099975,-0.30223092
sport,-0.57675743,1.47491,0.23570941,0.5829795,0.09578956,1.8044838,0.35152867,1.054086,0.82838655,-1.1365677,2.1094317,-3.1294508,-0.83676773,0.12985577,-1.2990831,0.686754,-1.3455396,-0.15770686,-0.38253435,0.07222863,-2.0262241,0.08798619,0.32009938,0.17012633,-0.026740935,0.38860476,1.3124983,2.6901557,1.9657146,-1.1004839,-1.2159637,-0.23944795,0.24049197,-2.0987463,-0.94679064,0.025759568,-1.1913,0.57725424,0.63357514,-0.9116146,0.46048215,-1.5499293,0.09790118,-1.0132873,1.4938432,0.40287447,1.7821989,-1.1001618,-1.465566,-0.28612065
sport,-1.1570011,1.1872641,0.31840324,0.01292285,-0.2630431,1.806461,-0.564886,1.1768222,0.75174814,-1.1150162,1.5625826,-2.2431846,-0.5809757,1.1724521,-1.4302212,-0.36090538,-0.684347,-1.1157516,0.014818851,0.27861595,-1.891578,-0.8368442,0.18914172,0.051048562,0.36975113,0.11448927,0.8244519,1.8090044,1.7153254,-0.747794,-1.8434082,0.3043744,-0.171452,-1.4214565,-0.89148265,0.98916,-0.3986222,-0.18940103,1.162978,0.18683189,1.9588994,-1.9859697,0.45367813,0.65589106,2.2840092,-0.14215784,1.2386686,0.013042039,-2.254939,-0.0805641
sport,-0.8581736,0.3431416,-0.07562392,0.45117676,0.1767883,2.3387551,-0.54851305,1.602052,-0.33779737,0.9223247,0.92752314,-1.5406511,-0.8655733,1.7810948,-1.8237977,2.09005,0.29584765,-0.87749195,-1.4928905,-0.26577875,-2.0508652,-0.046355993,-0.71997565,-0.49111313,-1.1125653,0.11227051,1.6445107,-0.44538367,-0.7770785,0.6059667,-0.9124488,-2.5636137,-0.63057005,0.79586667,2.9488578,-0.21409267,0.43639258,1.6161832,1.7813871,1.3476471,0.120582886,0.6842887,-1.0788552,0.661502,-0.7842188,-0.1465417,0.54104125,0.645865,-0.72484905,-2.029067
sport,-0.0730601,0.8605242,-0.0018314879,0.60956687,-0.014253159,1.7097418,-0.3920792,1.9702506,0.018555073,-0.0043607177,0.52132696,-2.0395377,-0.2751536,0.4543921,-1.1273618,1.1208613,-0.6244665,-0.6555274,-0.97686803,0.13055359,-1.6603456,0.048989244,0.6163001,1.5996474,-0.42714053,0.660895,0.7143744,0.7128568,-0.6372549,-1.1684699,-1.8739433,-1.4932581,-0.51559377,-0.5304052,0.16946955,0.7473356,-0.6565897,0.16788685,1.0615164,-0.09277713,0.5427899,-0.2815178,-0.43004984,-0.3362395,1.0982004,-0.48849797,0.41529554,0.30645588,-1.0529695,-0.5287603
sport,-0.31240845,1.3699216,-0.24223953,1.2123216,0.16695541,2.2438004,-0.41875902,0.6586308,-1.6838661,0.10311639,0.6058805,-1.5135673,0.016215056,1.4625959,-1.4901097,0.7429889,-1.0828773,0.37312675,-1.3666196,0.38696265,0.16646142,-0.8381578,-0.2400006,-0.16699846,-1.3279543,1.1137794,1.4654479,1.3577962,-2.3223941,-0.44332227,-1.1767169,-1.7688419,-1.3064234,1.0004104,0.318991,-0.22323087,1.1789701,0.7042799,2.0470653,1.1838405,0.797756,0.26677445,-0.84974205,-0.1008006,0.1728232,0.16554828,0.43076828,-0.3037709,0.4960722,-1.6793914
sport,-0.8723911,1.3116239,0.47081855,1.8636794,-1.0502496,1.4050096,-0.8110626,1.7512975,-0.81134623,-1.6274111,1.1447204,-1.9671215,-0.5631482,0.946826,-0.6059728,1.0154694,-0.3833392,-0.80378574,-0.99753964,-0.7749191,-2.6757555,0.42038506,0.41965494,1.0872595,-1.4021721,-0.6459942,1.3425063,-0.05966853,-0.2672191,0.24500178,-2.1561518,-1.4402149,0.5219656,-0.52410686,-0.8194181,0.17552939,-1.340456,0.6886431,0.95589286,-0.7118025,1.878816,-1.8519032,-0.5896448,-1.4747336,0.35381678,-0.25535178,1.0373625,0.9505588,-0.78241783,-0.20426504
sport,-0.18662085,1.4967643,0.20505981,0.7875195,-1.5009935,2.2479885,-0.6037238,0.7617224,-1.231417,-0.18783249,0.9696982,-2.1599748,-0.7119185,1.537798,-1.5735594,0.70462525,-0.60699904,-1.6906847,-0.9030369,-0.5554883,-0.15931028,-0.83981395,-0.030856224,0.7067585,-0.6165049,-0.002097653,1.655802,0.699484,-0.11260626,-0.038055643,-0.71915174,-0.8455089,-0.24136545,0.54152846,1.338339,0.79065263,0.4105739,0.6851133,1.0388654,1.0987557,0.99213713,-0.9661263,-0.36150175,1.433787,-0.027653888,-1.4669114,1.2690537,-0.05515706,-0.07206322,-0.67894673
sport,0.17531274,1.4930304,0.97459406,0.2004911,-0.4431863,1.5212814,-0.65705913,1.7933837,1.1074402,-3.4093425,2.158198,-2.607906,-0.12502448,1.826854,-1.2873763,-0.5972817,-0.9270603,0.9198499,0.3538723,-0.096479274,-2.6415713,-0.26222634,0.14422502,-0.56379825,0.5249549,-0.8509977,2.5983114,2.2971945,1.4740264,-1.1780255,-1.518268,-0.94881254,0.7248164,-0.853631,-3.0111358,0.24168366,-1.5268594,0.25076362,1.909192,-0.67739904,1.1685606,-2.4377594,-0.4191021,-0.7967978,2.0360167,-0.5527754,2.909106,-0.684048,-1.6132067,0.34047273
sport,-0.069317944,1.2764701,0.012782598,1.2617266,-0.5447172,0.7444169,-0.3099781,2.8752718,-1.793008,-0.26167572,0.2892212,-1.2981604,-0.23129462,2.1153069,-0.82718736,1.0523356,-0.12930307,-1.0099509,-0.91361266,0.6635838,-1.3670166,0.19124676,-0.066216856,0.35380098,-1.0007954,-0.27572888,1.931783,-0.042184487,-1.2596152,1.1235197,-1.9072775,-1.0753652,-0.72356534,0.18293977,0.17736302,-0.10738185,-0.029829737,1.563671,1.1095994,0.10086101,0.6975307,-1.0401052,-0.5682671,-0.2639331,1.0420059,-0.14808749,0.3868542,-0.2233226,0.38576472,-0.6618002
sport,0.07934538,0.8573841,0.06436157,1.2916242,0.5837723,2.1783645,-0.49455252,1.9653609,-2.1346827,-1.0633984,0.9526381,-3.3213463,0.464779,2.3326879,-0.95750916,1.7881787,0.3633004,-1.3368993,-0.44546217,-0.1636175,-0.51160085,-0.03261242,-0.32041726,1.2645044,-0.4797256,-0.2928663,1.5852239,0.6042997,-1.272215,-0.5409677,-1.2615932,-2.858577,-0.7224584,1.3042046,1.3015333,0.67440474,-0.43241477,0.64078635,0.89787346,1.307999,-0.29064432,0.08209136,-0.8587081,0.27733067,0.006923512,0.34398028,-0.565952,-0.39544636,0.42094734,-0.8040397
sport,-0.82865036,2.1487284,0.14042515,0.31102785,-0.48354188,0.88816893,-0.34976092,1.6345538,0.3445896,-0.7015152,0.62235737,-2.2459643,-1.1485188,2.126172,0.12559414,0.61296254,0.11344448,-0.070016034,-0.34736592,0.13078871,-0.8374965,-0.5670544,0.32819164,0.70875835,-0.020034306,0.42451683,1.9765283,-0.9619905,1.2386687,-0.8238312,-1.2703294,0.37833494,0.781034,-0.38160375,-1.1478373,-0.18762033,-0.50934166,0.77142984,0.766082,-1.2628235,1.0139782,-2.2724204,-0.77446324,-0.7460199,0.7615248,-0.4426932,1.9035549,1.0709006,-0.84779763,0.18734428
sport,0.14673144,2.5994892,0.23484354,0.48382413,-1.2696698,1.7292933,-1.4672517,1.7793182,-0.35381567,-0.404017,1.0417353,-1.6010559,0.9113287,1.6683205,-0.7529235,2.0454764,0.0540632,-0.31044653,-1.3018935,-0.21122928,-2.3810723,0.28474888,0.031044163,-0.82273465,-0.65422964,0.3243755,1.1578028,0.22604515,0.51785696,-0.037207715,-1.5951701,-0.8381793,0.10767702,0.99381274,-0.15397292,-0.73154163,0.07564908,0.31288275,1.3001046,-0.05132776,0.340732,-0.045269288,-0.8840761,-1.5893621,-0.48587766,-0.23793627,1.3239638,-0.2588664,-0.29071105,-1.5849903
sport,-0.8836211,0.39266145,0.027480118,0.96827924,-2.2926967,1.429348,-0.88721627,0.77947605,-0.5007714,-0.77315915,1.513412,-2.4834857,0.22924663,0.2861874,-2.0744874,1.5145864,-0.6597503,-1.5227561,0.02638756,-0.79484695,-1.1909865,-1.0376844,0.26444128,-0.7293458,-0.02964825,-0.818896,1.5726688,0.6231153,0.5888246,-0.1324846,-1.7380848,-1.4548634,-0.9086362,1.172617,0.9228655,0.36279267,0.765448,0.5779929,0.96796095,0.15075642,1.7267358,-0.7607837,-0.4519798,1.2244234,-0.29113764,-0.4004829,2.4371614,-1.4876783,-0.8392133,-1.2772837
sport,-0.18528053,1.2468288,0.38260517,1.1057042,-0.71293783,0.45637017,-0.24470353,1.1800876,-1.4453201,-0.43331742,1.482536,-1.9867635,0.18042494,0.8873897,-1.4439448,1.6427337,0.26958936,-0.9400287,-0.47713566,-0.33585563,-1.0175714,0.33755958,-0.021382319,0.4213883,-0.8184913,-0.20250218,1.2184138,0.97396004,-0.12376071,0.18403088,-1.0026082,-1.4979484,-0.7890504,0.13903464,0.13472927,0.32633275,1.4067512,0.094220445,0.8850276,-0.14118221,0.21806903,-0.8917981,-0.70841134,-0.69927627,0.17888339,-0.3778403,1.010615,-0.4232678,-0.117623426,0.115734756
sport,0.07950506,0.863712,-0.16709317,2.5253541,-2.5446265,1.9124379,0.57607925,1.4828645,-1.1743729,-1.2380368,2.803209,-3.62746,-3.2627585,3.200378,-0.6142895,0.2208559,-0.33879745,-1.4617192,-0.30135727,-1.1007438,-1.6405263,0.58718747,0.7463275,-0.10347843,-1.8012547,-1.6663836,1.8733802,0.60214365,-0.39232945,1.1984113,-2.4397078,-1.374317,-2.2879837,0.12823956,0.53741986,-1.561925,-0.4507084,0.04401696,2.6590905,0.7726176,1.4520909,0.54849094,0.2702011,1.096137,-0.718227,-1.5189492,2.192797,-0.7907616,-0.55287427,-2.4597316
sport,-0.13329633,0.6920458,-0.07733987,0.95118415,0.25891432,1.3932784,-0.078873515,0.47004044,-0.34694922,-0.5578911,0.11476299,-1.3268224,-0.56499046,0.24313931,-0.9886692,-0.3834033,0.12469125,-1.9627934,-0.23078358,-0.52659446,-0.9554974,-0.23711918,0.47490996,-0.1459833,-0.8751925,-0.24243692,1.3853673,0.7077226,0.16376098,-0.045761254,-0.5965374,-1.088806,-0.92224985,-0.18552287,0.3703467,0.08193557,0.37718412,0.06545269,0.27473968,0.75777704,0.86067474,-1.3533266,-0.3519835,0.20761769,-0.15090422,-0.7827823,-0.00379083,-0.67104036,-0.42662495,-0.51637524
sport,0.26144326,0.84020483,-0.029344847,1.4650466,-0.21023536,0.8447551,-0.47699475,1.464348,-0.7291097,0.023025293,1.6327852,-2.104998,0.88466144,0.21095464,-1.0342102,1.3594178,-0.9013925,-0.20853232,-0.6937974,0.35224453,-1.8501537,0.64133286,-0.2990744,1.3373239,-0.7761044,1.2642542,1.6416929,0.6741012,-0.3862173,-0.20804316,-0.5585866,-2.415462,-0.41888878,0.82279164,1.6302719,0.19055653,0.68816257,0.6256942,1.6224549,0.5033859,0.68000996,-0.28819212,-1.0224367,-1.2610849,0.41329542,0.36931333,-0.16406897,-0.4306941,-0.273967,-0.8425362
sport,0.45022488,1.394824,-0.24444899,-0.10493279,-0.27437922,0.8957688,0.48602968,1.5864109,0.1627301,-2.0621963,1.6215385,-2.555778,-0.63177836,0.68585974,-1.2814069,-0.17338482,-0.92559624,0.85858476,-0.15210426,-0.66847515,-2.434378,0.36246932,0.1414036,-0.79564536,0.6034087,-0.85893,1.6359774,1.69855,0.8988651,-1.3877896,-1.6168675,-0.7053422,0.71567065,-1.4772656,-0.8728103,-0.1905586,-1.4760593,0.013924264,0.924386,-0.14146195,0.99385303,-1.4420843,0.5165151,-0.41150734,1.6707834,-0.48770243,2.579241,-0.50549006,-2.1569493,0.18805155
sport,-0.7703542,1.3729006,2.081187,4.053455,-2.8039222,2.6687207,-0.14641221,1.2152449,-1.2087984,-0.88629466,1.9380392,-4.516455,-0.9384891,1.5008192,-1.3921627,-0.89470655,0.5905854,-0.45493641,0.06113781,-1.9135911,-1.1991819,0.33750668,1.1672784,1.7521452,-3.6934342,-0.1974573,3.129701,2.4779844,-0.27502146,0.08296546,-2.2530766,-1.9371798,-1.7653451,1.299648,0.33307147,0.88601744,0.39709386,2.5894186,1.6717374,0.6811291,1.3285525,-0.09373246,1.6407146,1.3116357,-1.4828932,-0.7804218,0.53580767,0.15964217,0.02774761,-1.2682471
